iteration,tr_loss
1299,2.455510166845265
1300,2.444652333044475
1301,2.4467763676984036
1302,2.4534456755723335
1303,2.457953133653153
1304,2.4566748684118407
1305,2.4418646015918957
1306,2.444922016291506
1307,2.4252417643042925
1308,2.4404915026042753
1309,2.4368250507765215
1310,2.4482274901589296
1311,2.4344434349869206
1312,2.4258683312612566
1313,2.4222263534112676
1314,2.416105782715649
1315,2.414110277038576
1316,2.4106872610694903
1317,2.4040045048618714
1318,2.408269244485416
1319,2.4030584475901247
1320,2.4092632355720993
1321,2.4149913203030464
1322,2.4172985832635714
1323,2.4235657480067956
1324,2.4371244157723186
1325,2.4330328467590627
1326,2.4298769071646396
1327,2.435806324402538
1328,2.4288213370283893
1329,2.4218520991145005
1330,2.421312272402794
1331,2.415198793868714
1332,2.4103338512951815
1333,2.4156662984208217
1334,2.437096185022608
1335,2.4436978848847892
1336,2.443048577951341
1337,2.440432429685793
1338,2.4541275683600423
1339,2.4411086017271657
1340,2.4440785751404106
1341,2.432810572820768
1342,2.439188792939953
1343,2.4298046101174484
1344,2.456496259131992
1345,2.460058374733742
1346,2.468774008109634
1347,2.465307417498769
1348,2.478911107617025
1349,2.4770138467803937
1350,2.4861079171481304
1351,2.4893892913484024
1352,2.470168134962745
1353,2.4736463510249713
1354,2.454977976192229
1355,2.455035781426959
1356,2.458688897674825
1357,2.4612969504259716
1358,2.4580900936464025
1359,2.447036875852205
1360,2.4618038007516114
1361,2.47487849051292
1362,2.470684722580597
1363,2.467006283742369
1364,2.4693786877940815
1365,2.4582032709939465
1366,2.4697259716333972
1367,2.460261737260712
1368,2.449023989047426
1369,2.436311222956108
1370,2.4325555115473776
1371,2.4276070348477248
1372,2.4251340155256877
1373,2.4156524984270766
1374,2.4033360934077614
1375,2.4284384323187638
1376,2.412316329218603
1377,2.4062819665578745
1378,2.3985419925662232
1379,2.4140922093174595
1380,2.4159781287702575
1381,2.412445436225635
1382,2.4090525664796303
1383,2.406530183555124
1384,2.3871640840186337
1385,2.398654931293227
1386,2.403497594427052
1387,2.3948639143898425
1388,2.3825102045063793
1389,2.3851402465729303
1390,2.384749916296896
1391,2.3902892368501543
1392,2.3736298374923877
1393,2.3844368614716505
1394,2.385645356780789
1395,2.3827746556760636
1396,2.3857629432512995
1397,2.3881303556285296
1398,2.3845004363006246
1399,2.3784873919674356
1400,2.3563067312180173
1401,2.35808991445921
1402,2.3631506592147646
1403,2.357485377650206
1404,2.350996430384822
1405,2.3533218849542954
1406,2.356252914806312
1407,2.3546179471742117
1408,2.355946135661448
1409,2.3522822822475162
1410,2.347443982668374
1411,2.347689807884168
1412,2.3428737913058777
1413,2.3381548091533033
1414,2.3341245687528587
1415,2.324340883364074
1416,2.3276257994734277
1417,2.3266468503887334
1418,2.325847728637272
1419,2.333204617508295
1420,2.3389892904834357
1421,2.351718289895116
1422,2.365655698459442
1423,2.3607297899097612
1424,2.3704893900634736
1425,2.363012128869473
1426,2.373607340564122
1427,2.379433804705044
1428,2.3690586897299544
1429,2.3722631863690973
1430,2.364867227806715
1431,2.348179011203214
1432,2.3477910014236927
1433,2.3531709382566524
1434,2.3538795745522854
1435,2.361824056937647
1436,2.362643250189855
1437,2.3703981597666965
1438,2.371351697193859
1439,2.366032949328337
1440,2.3611877299129147
1441,2.35394969780646
1442,2.3494481448276052
1443,2.3374788198616154
1444,2.3347218813557173
1445,2.326431419745665
1446,2.3187066028324783
1447,2.3282589459734777
1448,2.3175936388077076
1449,2.321814025913343
1450,2.3394223364203492
1451,2.3275722957063567
1452,2.3343027354864687
1453,2.3436893428871026
1454,2.3517158761852524
1455,2.3406695940565925
1456,2.3449916002699007
1457,2.3441284815143404
1458,2.357026241589319
1459,2.3686010750634416
1460,2.3554529822744725
1461,2.3455382399791387
1462,2.3472023251039
1463,2.3373322596413995
1464,2.3374173626055272
1465,2.3273341760548405
1466,2.3173239807523123
1467,2.330992526931066
1468,2.319966617987925
1469,2.318904042818204
1470,2.3187304323406543
1471,2.3234854008969617
1472,2.3177879346317156
1473,2.302208887364546
1474,2.3074990625031546
1475,2.3179025937224793
1476,2.318094018563638
1477,2.333759370736042
1478,2.3252659798931794
1479,2.3222251726397007
1480,2.3148053440995735
1481,2.324964892453982
1482,2.3315666486895896
1483,2.315059412675398
1484,2.3031755702688623
1485,2.312184377128344
1486,2.3041589194871364
1487,2.304773539068352
1488,2.302847070767431
1489,2.2949909320575506
1490,2.284639874453086
1491,2.278800071663659
1492,2.2791806204295666
1493,2.2758858021117927
1494,2.279425961297432
1495,2.2771463288819747
1496,2.281159593587931
1497,2.2868371647889667
1498,2.283040953693836
1499,2.2797111187052197
1500,2.27835263987262
1501,2.276344075509757
1502,2.2730368514591532
1503,2.289732987954952
1504,2.2970322415341937
1505,2.296043120111476
1506,2.296515500715552
1507,2.287218926710506
1508,2.28860916340797
1509,2.293520054839317
1510,2.2856793935509034
1511,2.289865603907996
1512,2.3084912392704577
1513,2.3020680992353406
1514,2.3122680223108354
1515,2.3191723261589776
1516,2.312865358849289
1517,2.303981162256922
1518,2.302823885569552
1519,2.297501710131864
1520,2.2989800410681416
1521,2.288857560888209
1522,2.279569042184466
1523,2.2729836521899585
1524,2.270064903044511
1525,2.2674900264607056
1526,2.2597588452212887
1527,2.257323380796833
1528,2.2522241857293124
1529,2.2514889158120486
1530,2.2459350269481733
1531,2.248285592533443
1532,2.2489095428490926
1533,2.2590379659294166
1534,2.2651248878996695
1535,2.265328576308794
1536,2.266825979585639
1537,2.267625858737461
1538,2.279887580708425
1539,2.289807014310333
1540,2.296685167165373
1541,2.3016515598805602
1542,2.300802165747311
1543,2.304989800608749
1544,2.308231185345615
1545,2.298532886252132
1546,2.303797017333965
1547,2.3062478763442806
1548,2.3008897919905675
1549,2.3108724582671987
1550,2.3186620510673395
1551,2.3277479743165848
1552,2.314590849324358
1553,2.3211097657204447
1554,2.3190642299795883
1555,2.3183579939025143
1556,2.3225392930255953
1557,2.3085241447805656
1558,2.3133498553805873
1559,2.3140566406801004
1560,2.314057713274849
1561,2.3144412867709576
1562,2.3164281677067624
1563,2.320665856134626
1564,2.3232741067162612
1565,2.3098708236102152
1566,2.3116695077905747
1567,2.305161709795913
1568,2.2999660565952413
1569,2.297164008495704
1570,2.298086948398373
1571,2.3003448405299984
1572,2.29581353371468
1573,2.296709273654922
1574,2.295174693742165
1575,2.292141599351993
1576,2.2952421414356325
1577,2.290292007935628
1578,2.2828692277788676
1579,2.2877487318211376
1580,2.280949812895944
1581,2.2836165136879143
1582,2.2747391900863434
1583,2.2751850842807566
1584,2.283282757938423
1585,2.2789080392156964
1586,2.2814315198156416
1587,2.27874419255838
1588,2.286662432606975
1589,2.2967390700212733
1590,2.3071520387957527
1591,2.3167328056532672
1592,2.3140893197056256
1593,2.310586937784828
1594,2.2995171388921074
1595,2.2985741703599776
1596,2.316255735203185
1597,2.3168865705553
1598,2.313188011623635
1599,2.3113501890682713
1600,2.308416396674947
1601,2.301967387182081
1602,2.2905072495772796
1603,2.283700581308468
1604,2.2786932370269803
1605,2.274432480548251
1606,2.2730908246871895
1607,2.2618561485842084
1608,2.258579928126281
1609,2.2392772282402
1610,2.2335284623482097
1611,2.2247983325848337
1612,2.2378112955751903
1613,2.25039549466667
1614,2.2407196721122915
1615,2.2392609499545832
1616,2.249133634916876
1617,2.242433069084423
1618,2.241922769981246
1619,2.2294659220533966
1620,2.2238594276894657
1621,2.2362931414475096
1622,2.252606786472455
1623,2.2637268953757608
1624,2.2541420062954494
1625,2.2583411555038397
1626,2.2669370710372108
1627,2.2630482348345935
1628,2.276667678447173
1629,2.271469445911075
1630,2.2688707384394347
1631,2.2678185422500374
1632,2.263903895349938
1633,2.254331017896589
1634,2.2459421933658956
1635,2.24667763927774
1636,2.2527799150172525
1637,2.252718405304598
1638,2.259685034115449
1639,2.245321584573754
1640,2.2585896821715434
1641,2.258167517513345
1642,2.2565506813067144
1643,2.2439992240350493
1644,2.233563608002364
1645,2.2360072580656554
1646,2.2290811007516673
1647,2.2348000498644747
1648,2.2309073564837996
1649,2.252046171780337
1650,2.259271860875799
1651,2.2527890450956503
1652,2.2473783368708666
1653,2.249618935694285
1654,2.245291463240473
1655,2.2477238696011543
1656,2.242511107040744
1657,2.234815106627977
1658,2.233135448441659
1659,2.2415463201388386
1660,2.2377436308637693
1661,2.2391846439388057
1662,2.244308865873945
1663,2.235345535445696
1664,2.2389436923663433
1665,2.233691206081766
1666,2.2244131237058395
1667,2.223571793864084
1668,2.2132339753691523
1669,2.2163439774597644
1670,2.2130337928613733
1671,2.2151592290537234
1672,2.212873269153619
1673,2.2078411207411044
1674,2.2053492669783714
1675,2.21733491165405
1676,2.2068877231659214
1677,2.216927553316219
1678,2.211648261393359
1679,2.208123276683676
1680,2.2079383199913685
1681,2.2042672993966157
1682,2.1938320918993957
1683,2.1938812929303415
1684,2.1819372959947008
1685,2.1875305919463086
1686,2.1949596873108463
1687,2.2160102335239173
1688,2.2145184534036604
1689,2.223718196588885
1690,2.234147338982646
1691,2.226739636530889
1692,2.222838286456359
1693,2.2065525210917474
1694,2.2032716422448013
1695,2.2044485948196035
1696,2.222494871877177
1697,2.2188894568775255
1698,2.2206826158314397
1699,2.208889258956112
1700,2.2089447144691525
1701,2.209541694901701
1702,2.1976477958293756
1703,2.1985183938995405
1704,2.1919426963153117
1705,2.1925932807874187
1706,2.209762055773927
1707,2.2187683315519724
1708,2.216240321087045
1709,2.2062167791156395
1710,2.2117443486300115
1711,2.2055050516162966
1712,2.206769091370992
1713,2.2053357257039625
1714,2.201483019084902
1715,2.197305507954571
1716,2.186692069095157
1717,2.1950387543595764
1718,2.174389591500072
1719,2.178069988042775
1720,2.1736023616722524
1721,2.173341042035295
1722,2.1762555061993996
1723,2.18177059076797
1724,2.19243384841524
1725,2.1998171823349626
1726,2.2062713996838212
1727,2.208935072169418
1728,2.2257998939736976
1729,2.227232689516254
1730,2.225809521589361
1731,2.234180805840093
1732,2.2428548136056445
1733,2.251764159278664
1734,2.2445023058183624
1735,2.2383378980965665
1736,2.2330225513866235
1737,2.223327862835542
1738,2.2197197439628686
1739,2.2219718530019077
1740,2.222901036593115
1741,2.231483989695863
1742,2.230558446102488
1743,2.226449764272065
1744,2.2311256753161217
1745,2.23704422170092
1746,2.2361627819285874
1747,2.250037461721776
1748,2.2388740586178346
1749,2.224230432171623
1750,2.2078613206506272
1751,2.1910047627014393
1752,2.1960055799977334
1753,2.202766546916121
1754,2.1859342066899896
1755,2.182826151255087
1756,2.164894684466869
1757,2.1800908357873485
1758,2.1789227431442515
1759,2.193280853843179
1760,2.2010714353270453
1761,2.1846118126402065
1762,2.1925869610294972
1763,2.1930750484333443
1764,2.183533460032215
1765,2.180409436051753
1766,2.169327340914281
1767,2.1583863737918914
1768,2.1540730288228476
1769,2.1498712694715487
1770,2.146330042309312
1771,2.1434637183402088
1772,2.139150017572582
1773,2.130275380978468
1774,2.1187854049116464
1775,2.11690051412926
1776,2.113995261028693
1777,2.1218658662672056
1778,2.133735827405597
1779,2.136423285016793
1780,2.1264947220175556
1781,2.1317298656964936
1782,2.1391325944613824
1783,2.130680037166063
1784,2.135847488039846
1785,2.149880976522375
1786,2.1562169695816324
1787,2.1546779364025386
1788,2.1584098632327717
1789,2.1464885632626616
1790,2.1487145158063155
1791,2.147771392841164
1792,2.157115468233896
1793,2.165110131509671
1794,2.1696129157018573
1795,2.1640714822389993
1796,2.158948657638768
1797,2.1627834179407284
1798,2.1738028011208406
1799,2.1885006296049903
1800,2.207080888156174
1801,2.2151321143248426
1802,2.2067767294070926
1803,2.198578283809693
1804,2.200028325460273
1805,2.2012851179389377
1806,2.198577565323393
1807,2.1805624944493442
1808,2.18430768086503
1809,2.1952508857080395
1810,2.188036344619354
1811,2.1958779484661144
1812,2.194813103586449
1813,2.188489165459586
1814,2.189452032473472
1815,2.1979991189792236
1816,2.193648748849507
1817,2.19230316538805
1818,2.1969574782871653
1819,2.176074436201878
1820,2.176491278757171
1821,2.168443148764015
1822,2.1644645056728904
1823,2.1584783619169556
1824,2.1459489300099963
1825,2.149531202766851
1826,2.1630131258476553
1827,2.178288775802984
1828,2.193456795032091
1829,2.1878323027536313
1830,2.181147358377058
1831,2.172304662546828
1832,2.167129559176414
1833,2.171904592428989
1834,2.178069880881575
1835,2.182442737335696
1836,2.17420648046235
1837,2.1717883088440177
1838,2.1672698310353313
1839,2.178448199110335
1840,2.1797902096641564
1841,2.1748104109233495
1842,2.1824305785867155
1843,2.1852183914695136
1844,2.180598444510326
1845,2.1758020017846267
1846,2.178506514389182
1847,2.170468379965347
1848,2.175323390379921
1849,2.1745947999205257
1850,2.176183267665283
1851,2.174347454330084
1852,2.172324470003167
1853,2.1854133494235413
1854,2.18832991253937
1855,2.1859854841731434
1856,2.1858295624730313
1857,2.1798980100962977
1858,2.1888445725851042
1859,2.201756672588204
1860,2.178292597036415
1861,2.188152405088952
1862,2.1823465862299205
1863,2.171240202238554
1864,2.168627367484445
1865,2.17941070076275
1866,2.1885715410374176
1867,2.1773006738225065
1868,2.1682635496009857
1869,2.177609599873622
1870,2.184006934745053
1871,2.17754188091933
1872,2.164352206049465
1873,2.173423793191908
1874,2.161322356225489
1875,2.1572041759027702
1876,2.1508650776422997
1877,2.156669902487907
1878,2.1561215850711837
1879,2.1521600530893528
1880,2.155629728638468
1881,2.1402745839786244
1882,2.144720348416778
1883,2.135132760866545
1884,2.13687401663349
1885,2.129444622680859
1886,2.1219793900857873
1887,2.1246377138058326
1888,2.1185925575466933
1889,2.1190729204568646
1890,2.1233152688111576
1891,2.1132955524859254
1892,2.1134953473866536
1893,2.108087036621325
1894,2.112862752806311
1895,2.1084953929827677
1896,2.10804503625172
1897,2.1106563666687483
1898,2.108834175891158
1899,2.1104845138342707
1900,2.118238593673105
1901,2.1108148100561155
1902,2.1087724330481827
1903,2.1007498785191867
1904,2.1034451693413048
1905,2.1101445229462303
1906,2.102059509161208
1907,2.102999121460258
1908,2.1129533757639845
1909,2.102777720926133
1910,2.099737776682805
1911,2.1051240629928603
1912,2.1242194685964217
1913,2.1205327876356255
1914,2.116331385528014
1915,2.1100769962938806
1916,2.1052192369866938
1917,2.1111971123794855
1918,2.1208996936272717
1919,2.1124459720017095
1920,2.1100401903732124
1921,2.1210106396939685
1922,2.1236459945691637
1923,2.1251204598248363
1924,2.1178616423294288
1925,2.1187022042215937
1926,2.1028122183028874
1927,2.109373584640703
1928,2.1152480269372935
1929,2.1017252558127493
1930,2.092745736834673
1931,2.0970694599721873
1932,2.0995939214294497
1933,2.094321655959097
1934,2.0946813378172093
1935,2.095226072844379
1936,2.1001604183491938
1937,2.100943930425051
1938,2.097840298318776
1939,2.1003750221418507
1940,2.1031240794721056
1941,2.110614455240932
1942,2.111355833881168
1943,2.1053458472484503
1944,2.1116131980592456
1945,2.1009620663926727
1946,2.1056289837296247
1947,2.1066695488749607
1948,2.1087503885622554
1949,2.104081041875079
1950,2.0989080914849687
1951,2.111451929464431
1952,2.095289763184157
1953,2.1000556762548075
1954,2.1094074432805376
1955,2.108757382185999
1956,2.098772382015145
1957,2.1136653011147666
1958,2.1135014261652296
1959,2.0945314553933145
1960,2.0996339746494055
1961,2.0930018948286784
1962,2.092136850002558
1963,2.0826982881039315
1964,2.085944193019414
1965,2.097632162315892
1966,2.0995992709359372
1967,2.0983708118103745
1968,2.088945808407432
1969,2.101646070954132
1970,2.099283360454521
1971,2.109305683635103
1972,2.103423596093363
1973,2.1118933326361984
1974,2.1230379748384642
1975,2.122924861077315
1976,2.111446273253018
1977,2.122824733783177
1978,2.126186515950067
1979,2.1259832687772886
1980,2.1299388937371666
1981,2.1313106443094023
1982,2.1233869785394734
1983,2.115439015091473
1984,2.1145922676602638
1985,2.106913606234953
1986,2.1231460351875793
1987,2.125712576525887
1988,2.1216144024000627
1989,2.123274954729553
1990,2.110510952218982
1991,2.1186433559630133
1992,2.115044829217109
1993,2.1214383215895665
1994,2.1337925496331653
1995,2.1313516604403864
1996,2.1379567873602308
1997,2.1291893171786205
1998,2.139424897744555
1999,2.1409685220704313
2000,2.125865022944067
2001,2.1281888987385447
2002,2.1276950598234983
2003,2.116587342068682
2004,2.112730876786384
2005,2.1061665866511357
2006,2.102017317319952
2007,2.0995966935155694
2008,2.1127122091052937
2009,2.0976785614548232
2010,2.12235586690259
2011,2.1158968369661215
2012,2.1030344458891475
2013,2.0952086684952027
2014,2.0879842028972857
2015,2.089604251251567
2016,2.090164338581414
2017,2.0921961578538206
2018,2.097778326985208
2019,2.111874181410789
2020,2.12337818390336
2021,2.12606304401056
2022,2.1251629336496314
2023,2.122649389170519
2024,2.1296799856223325
2025,2.1237608357178943
2026,2.130092594594994
2027,2.1280250419106848
2028,2.114167385844432
2029,2.1038420824911603
2030,2.100758659568537
2031,2.103560132126762
2032,2.0932739657399213
2033,2.09724434595558
2034,2.099167640628321
2035,2.1031133342194637
2036,2.1012181965497807
2037,2.1086740475484027
2038,2.1048395497112353
2039,2.1239033211651877
2040,2.124594315480616
2041,2.116884139539654
2042,2.1018203397529938
2043,2.11015333781051
2044,2.1052457108789384
2045,2.1097081734696044
2046,2.117507567232953
2047,2.1243602839259315
2048,2.127666138290426
2049,2.121277019923039
2050,2.1250209463316723
2051,2.120538499955793
2052,2.1179432170135146
2053,2.1302805236692475
2054,2.1319581068684146
2055,2.1218310403101652
2056,2.1265287634640293
2057,2.138245140022426
2058,2.1362758842915985
2059,2.1462060123106
2060,2.1477344725478833
2061,2.146219330951739
2062,2.139816214669655
2063,2.152425831086899
2064,2.1559387825440286
2065,2.155412549116748
2066,2.1733056432223425
2067,2.1681980669404366
2068,2.1628601631432804
2069,2.162468202597353
2070,2.1554730964721545
2071,2.152826096750323
2072,2.147057486405147
2073,2.143293073960805
2074,2.1402719444326865
2075,2.1443936631061327
2076,2.1235718006619617
2077,2.1189122469218935
2078,2.107721175496056
2079,2.1159807060729072
2080,2.106802522524404
2081,2.0951259577423307
2082,2.0920470418475543
2083,2.0925920634314767
2084,2.0963019487662202
2085,2.0874822119407783
2086,2.080426995014775
2087,2.081330204857237
2088,2.0838513787688857
2089,2.0856876527564667
2090,2.0828843263320223
2091,2.088990583037882
2092,2.095269341582826
2093,2.080392438520027
2094,2.0757455969170544
2095,2.0797958391010782
2096,2.0915013329431433
2097,2.0932067004276087
2098,2.0882431923410425
2099,2.0972500171371373
2100,2.095520324488746
2101,2.1055885470223963
2102,2.1008446554836544
2103,2.0942517125082083
2104,2.0927921218969887
2105,2.0882477282617034
2106,2.0756354712622227
2107,2.0677933696923674
2108,2.0807668212867894
2109,2.0877011469628672
2110,2.0861397285307395
2111,2.0929699176642
2112,2.0905798179296715
2113,2.078328473097946
2114,2.0765803591316168
2115,2.066642747234301
2116,2.0716217980935636
2117,2.068855920915478
2118,2.072779901336074
2119,2.0730542492219985
2120,2.0728335960489237
2121,2.0692838504505793
2122,2.06584087718159
2123,2.072155933809266
2124,2.078932005336271
2125,2.0834683977185358
2126,2.095812628913694
2127,2.0920624799890666
2128,2.0844287578260086
2129,2.0889483410910192
2130,2.09094051449057
2131,2.083507735849705
2132,2.088170215840362
2133,2.083541132099888
2134,2.0826503060590107
2135,2.0799312314604057
2136,2.0749277805441237
2137,2.0668584275638993
2138,2.0578188816682634
2139,2.053173594075176
2140,2.065669895984576
2141,2.0658265071004167
2142,2.081499019368992
2143,2.085055787512939
2144,2.0797134967563715
2145,2.085869409175938
2146,2.0897598233378076
2147,2.0949869720367924
2148,2.0805869161900796
2149,2.0682054635709597
2150,2.0750048819169176
2151,2.0751352578238182
2152,2.0870336906456703
2153,2.0926189110206135
2154,2.1091760100176176
2155,2.098854334770414
2156,2.1018462717908957
2157,2.1097038063763995
2158,2.1065345068466117
2159,2.0990032619940115
2160,2.0916373107206354
2161,2.0984371786021145
2162,2.092666036930462
2163,2.094804967139603
2164,2.0939553881284785
2165,2.1002484768000578
2166,2.0962203521429466
2167,2.0945513814642047
2168,2.097023433591556
2169,2.10695392771398
2170,2.1020025664532507
2171,2.090227784838886
2172,2.0851910044951043
2173,2.079036443799005
2174,2.085286028087937
2175,2.0840171461857984
2176,2.0832979392289865
2177,2.070682742766118
2178,2.067513481421269
2179,2.0521419553566447
2180,2.0579654100714175
2181,2.0563120540995543
2182,2.0398351085353084
2183,2.056329292611259
2184,2.0581596418501724
2185,2.051589937812855
2186,2.0429619642261976
2187,2.0354419676021833
2188,2.0436274569410378
2189,2.0650467220067363
2190,2.0585892295801056
2191,2.0693258733714863
2192,2.0529315229859932
2193,2.0708219298498465
2194,2.063748370045205
2195,2.0593320170165015
2196,2.0473990775311854
2197,2.0511185248997434
2198,2.048227990099916
2199,2.0411183975216476
2200,2.038794185218502
2201,2.0477241339508936
2202,2.067491090209587
2203,2.062924222266414
2204,2.0833563569286975
2205,2.079438163334582
2206,2.0773225941456666
2207,2.0977879387425826
2208,2.1058526219102816
2209,2.0898205391679627
2210,2.096499124617249
2211,2.109766192712711
2212,2.11756797840636
2213,2.114421045779377
2214,2.118136410116384
2215,2.133529285579193
2216,2.1224216629960186
2217,2.1213327854278825
2218,2.1348876137468205
2219,2.1330639898763435
2220,2.132496198116444
2221,2.1296096365588575
2222,2.1183694079409827
2223,2.127779428278034
2224,2.120782864996685
2225,2.1191285493606817
2226,2.121602280984597
2227,2.1225078909076878
2228,2.125800864701842
2229,2.12020889914543
2230,2.1181142290103936
2231,2.1289335570419907
2232,2.128122534116191
2233,2.1134753321330533
2234,2.100970426200305
2235,2.0948816429064183
2236,2.1063718275190624
2237,2.090150819437024
2238,2.1052340496634456
2239,2.1165014661950132
2240,2.1106177299938746
2241,2.1108222885167636
2242,2.0965771614585553
2243,2.106804484339607
2244,2.1100224142287667
2245,2.0894309292995703
2246,2.0899261544372223
2247,2.1015505189413135
2248,2.1081241870898593
2249,2.1172699987619774
2250,2.1067114349944562
2251,2.11010290115138
2252,2.1054101674020997
2253,2.1062449151126224
2254,2.1214898345028654
2255,2.1202193221745422
2256,2.1234353577328378
2257,2.1133543774953503
2258,2.1168480594155654
2259,2.113623325550317
2260,2.0988557292000167
2261,2.1010232642617748
2262,2.112534646348216
2263,2.123309240687147
2264,2.1165565179296757
2265,2.1080860605024303
2266,2.1154760613713517
2267,2.1121469070454597
2268,2.1111365937633466
2269,2.115399033255477
2270,2.1000053037263395
2271,2.0934223444863727
2272,2.091403610112701
2273,2.091974318298014
2274,2.0924848290867573
2275,2.0782902393696325
2276,2.0764684941629308
2277,2.0722948802457997
2278,2.062120823889912
2279,2.0679843399807254
2280,2.079902348437927
2281,2.090313757104745
2282,2.0903338873494834
2283,2.0823155989153896
2284,2.0780813964613807
2285,2.0712327737399048
2286,2.083765259370079
2287,2.071246120766428
2288,2.0725287067531
2289,2.072824733878824
2290,2.0738110229913103
2291,2.08049718750184
2292,2.068656394899209
2293,2.075212288418714
2294,2.081046972764868
2295,2.0828272485620496
2296,2.080816060770788
2297,2.0754221846121315
2298,2.076132617491968
2299,2.0684071361954643
2300,2.07820255964387
2301,2.100893209764551
2302,2.123932279020281
2303,2.15631441377227
2304,2.210114887331856
2305,2.249061650461143
2306,2.275531914934393
2307,2.308686991283926
2308,2.3297135539473603
2309,2.3463309369723437
2310,2.3631652408965844
2311,2.37209683690687
2312,2.3888329956184724
2313,2.4084096191911253
2314,2.418096660242372
2315,2.4294284033105757
2316,2.4375237241347323
2317,2.453508718233477
2318,2.4653740070761367
2319,2.48809775266807
2320,2.4997198077646168
2321,2.501131152905713
2322,2.5131248186109523
2323,2.521188010034378
2324,2.5322270888035945
2325,2.5320376150854607
2326,2.5514557772274586
2327,2.568865874680478
2328,2.571850846518048
2329,2.5599330254331427
2330,2.5573332218864
2331,2.5419506463519252
2332,2.5290442766205414
2333,2.5381400345149783
2334,2.550662947740554
2335,2.540315750632762
2336,2.541865441426014
2337,2.5565025374920727
2338,2.557494742408393
2339,2.5542466417931005
2340,2.5622083094898223
2341,2.5619797547483634
2342,2.56690860667159
2343,2.5481647931974463
2344,2.5379327048132088
2345,2.5367087437516256
2346,2.5151928661381713
2347,2.518352073253168
2348,2.503819588551844
2349,2.498527882042953
2350,2.4921112216177157
2351,2.4902725844412488
2352,2.4791702148703707
2353,2.4513765028634245
2354,2.4502451677066728
2355,2.42764055192426
2356,2.4105099448259413
2357,2.4205825515847357
2358,2.4071239529895685
2359,2.3913396342501545
2360,2.387966018588367
2361,2.395747554885816
2362,2.3904816686690826
2363,2.3862267216644617
2364,2.3751562284004524
2365,2.3646822943531713
2366,2.350092157277572
2367,2.3289024743690616
2368,2.3362706340940593
2369,2.351923943133375
2370,2.345147550645133
2371,2.3345997249240944
2372,2.3245819726981227
2373,2.3199179990517727
2374,2.3168176712847
2375,2.297708843861365
2376,2.298238080718742
2377,2.2956301131642807
2378,2.2909753055231867
2379,2.291228209367816
2380,2.30037576229359
2381,2.3015256996694804
2382,2.2988408269441543
2383,2.3127935557423625
2384,2.3168122050579054
2385,2.308068421835192
2386,2.303468890971704
2387,2.317124866036003
2388,2.3217428062936203
2389,2.3152206021399806
2390,2.3028940631905135
2391,2.3066271762312445
2392,2.304147711321507
2393,2.2940445099061275
2394,2.2955855633910764
2395,2.294189792950099
2396,2.288697672859021
2397,2.2929453286791133
2398,2.2899258078735145
2399,2.295777589531841
2400,2.307152300009625
2401,2.3123942290574533
2402,2.3253607621877106
2403,2.3149633762771167
2404,2.3041444042978254
2405,2.3044224588746514
2406,2.3004481244326582
2407,2.3110713914860193
2408,2.30632570565119
2409,2.303431564781625
2410,2.301557127140841
2411,2.304466593591111
2412,2.308509058665584
2413,2.3021340584415024
2414,2.292613979664935
2415,2.2890526380768605
2416,2.2928140173653393
2417,2.2857211957161274
2418,2.2835787239964223
2419,2.280118407620057
2420,2.2623719083492073
2421,2.2532367509467313
2422,2.248987059967693
2423,2.259650576232004
2424,2.2563384957236265
2425,2.2498445627854373
2426,2.2543080560244917
2427,2.2690942363226325
2428,2.2589801264275824
2429,2.250136926456911
2430,2.2539515842501237
2431,2.250565371118855
2432,2.2421394518442233
2433,2.241604721035154
2434,2.241542295328092
2435,2.238563567326214
2436,2.237686876882572
2437,2.2468784850915133
2438,2.2549819461480647
2439,2.2467990295466853
2440,2.239027213807724
2441,2.238032879598966
2442,2.239303421040008
2443,2.2591589763826607
2444,2.2646963488373313
2445,2.264952959293872
2446,2.265777979881577
2447,2.2551531462485213
2448,2.2413802191797783
2449,2.2267237646306253
2450,2.2260191615202487
2451,2.2226687358806068
2452,2.2225404503583963
2453,2.215705915938621
2454,2.224657494245236
2455,2.211089780427368
2456,2.2052992760861754
2457,2.1995554318764405
2458,2.2007499072156023
2459,2.1883847789507693
2460,2.191004915308407
2461,2.2041100254733146
2462,2.199170499198123
2463,2.1987573004711267
2464,2.2073037894667356
2465,2.20924145167034
2466,2.2057133662274784
2467,2.207715493459775
2468,2.2083956071916324
2469,2.205819523903126
2470,2.2125663327612233
2471,2.201640815443383
2472,2.1928288423630167
2473,2.1925629724494557
2474,2.1915820868770624
2475,2.195921716130011
2476,2.1879681052609494
2477,2.200134350533485
2478,2.2031831959798334
2479,2.201269861948359
2480,2.2064959973566474
2481,2.2174058290272063
2482,2.2229700282565403
2483,2.2147333091084227
2484,2.213073763480272
2485,2.210237629780135
2486,2.2047234308625394
2487,2.2068481659203645
2488,2.2082484567706167
2489,2.209099356762286
2490,2.211306501637032
2491,2.2029200601077314
2492,2.209173416805409
2493,2.206293178525106
2494,2.201933798472294
2495,2.205751109536686
2496,2.200218252336372
2497,2.182343013480921
2498,2.185441107576925
2499,2.187243404462483
2500,2.1756304198014926
2501,2.1798967489434067
2502,2.1710324218264367
2503,2.165760713206886
2504,2.1677816346464565
2505,2.155702304186335
2506,2.145666654680982
